name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Chicago, IL, United States",2025-09-12,84,61.7,73.2,82.3,61.7,72.9,56.2,59.1,0,0,0,,0,0,17.2,10.1,142.7,1021.1,28.1,9.6,27.1,2.3,1,10,2025-09-12T06:27:56,2025-09-12T19:04:47,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-09-13,78,64.9,71.9,78,64.9,71.9,59.5,66,0.191,100,16.67,rain,0,0,32.6,14.9,149.6,1016.2,41.3,9.5,26.8,2.4,3,10,2025-09-13T06:28:58,2025-09-13T19:03:03,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-09-14,82.4,66.8,74,83.3,66.8,74.3,62.6,69.3,0,0,0,,0,0,18.3,11.6,74.5,1016.5,1.3,9.4,31.2,2.9,3,10,2025-09-14T06:29:59,2025-09-14T19:01:18,0.75,Clear,Clear conditions throughout the day.,clear-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-09-15,82.8,65.8,74.2,82.6,65.8,74.3,58.1,58,0,0,0,,0,0,17.7,12.3,84.1,1020.7,4.8,9.9,36.8,3.3,4,10,2025-09-15T06:31:01,2025-09-15T18:59:34,0.78,Clear,Clear conditions throughout the day.,clear-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-09-16,82,65.4,73.3,81.4,65.4,73.2,55.8,56.3,0,0,0,,0,0,16.3,10.2,90,1021.6,16.9,9.7,31.2,2.8,2,10,2025-09-16T06:32:03,2025-09-16T18:57:49,0.82,Clear,Clear conditions throughout the day.,clear-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-09-17,82.6,61.8,72.9,82.6,61.8,72.9,58.6,63.4,0,0,0,,0,0,14.1,9.1,79.7,1018.2,11.7,9.8,29.3,2.8,2,10,2025-09-17T06:33:06,2025-09-17T18:56:04,0.85,Clear,Clear conditions throughout the day.,clear-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-09-18,86.3,62.3,74,84.7,62.3,73.8,58.1,61,0,0,0,,0,0,15.7,11,98.5,1016.8,10.8,9.8,26.8,2.3,2,10,2025-09-18T06:34:08,2025-09-18T18:54:19,0.89,Clear,Clear conditions throughout the day.,clear-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-09-19,88.7,68.7,77.8,87.1,68.7,77.5,59.1,54.8,0,0,0,,0,0,19.7,12.5,119,1015.8,36.2,9.9,36.9,3.2,3,10,2025-09-19T06:35:10,2025-09-19T18:52:34,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-09-20,78.4,68.9,72.9,78.4,68.9,72.9,63.2,72.1,0.105,100,29.17,rain,0,0,19.5,10.9,216.8,1016.6,48.8,9.8,18.3,1.6,2,30,2025-09-20T06:36:12,2025-09-20T18:50:49,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-09-21,82.3,67.5,73.3,84.1,67.5,73.6,63.3,71.9,0.07,100,25,rain,0,0,26.4,11.8,211.8,1012.8,47.4,9.7,27.7,2.5,3,30,2025-09-21T06:37:15,2025-09-21T18:49:04,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-09-22,82.3,67.8,74.4,83,67.8,74.6,61.8,66.1,0,0,0,,0,0,19.7,12.4,219.8,1010.7,34.3,9.9,31.7,2.7,3,30,2025-09-22T06:38:18,2025-09-22T18:47:19,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-09-23,77.6,67.5,70.6,77.6,67.5,70.6,62.8,76.4,0.106,100,8.33,rain,0,0,23,15.6,15.3,1012.6,45.6,9.6,27,2.2,3,10,2025-09-23T06:39:20,2025-09-23T18:45:35,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-09-24,73,64.5,68.4,73,64.5,68.4,58.9,72.1,0,0,0,,0,0,25.7,16.4,25.4,1015.5,43.2,9.9,25.8,2.3,1,10,2025-09-24T06:40:23,2025-09-24T18:43:50,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ,USW00004838"
"Chicago, IL, United States",2025-09-25,75.2,61.4,66.9,75.2,61.4,66.9,56.4,70.2,0,0,0,,0,0,20.4,11.8,350.9,1013.2,30.8,9.9,27.5,2.3,4,10,2025-09-25T06:41:26,2025-09-25T18:42:06,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-09-26,83,58.5,70.6,81.6,58.5,70.4,54,59.3,0,0,0,,0,0,21.9,11.6,228.3,1012.1,2.5,9.8,30,2.5,4,10,2025-09-26T06:42:30,2025-09-26T18:40:21,0.16,Clear,Clear conditions throughout the day.,clear-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-09-27,87.6,62.3,75.1,84.9,62.3,74.5,53,48.7,0,0,0,,0,0,24.4,13.4,254.3,1012.6,5.8,9.9,31.7,2.8,4,10,2025-09-27T06:43:33,2025-09-27T18:38:37,0.19,Clear,Clear conditions throughout the day.,clear-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-09-28,79.6,63.3,71.7,79.6,63.3,71.7,55.1,57.4,0,0,0,,0,0,17,10.4,63.9,1019.5,6.3,9.9,31.3,2.6,4,10,2025-09-28T06:44:37,2025-09-28T18:36:53,0.22,Clear,Clear conditions throughout the day.,clear-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-09-29,88.7,63.8,74.4,86.4,63.8,74.1,59.1,62.1,0,0,0,,0,0,15.9,10.4,82.9,1021.9,2.8,9.9,29.7,2.5,4,10,2025-09-29T06:45:41,2025-09-29T18:35:10,0.25,Clear,Clear conditions throughout the day.,clear-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-09-30,81.6,65.5,72.8,81.4,65.5,72.8,58.5,63.6,0,0,0,,0,0,17.9,11.7,50.5,1021.2,16.6,9.7,29.4,2.5,4,10,2025-09-30T06:46:45,2025-09-30T18:33:26,0.29,Clear,Clear conditions throughout the day.,clear-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-10-01,75.7,63.9,70.5,75.7,63.9,70.5,56.3,61.4,0,0,0,,0,0,20.6,12.4,82.3,1021.8,41.4,9.9,25,2,3,10,2025-10-01T06:47:49,2025-10-01T18:31:43,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-10-02,83.7,59.4,70.6,82.3,59.4,70.4,50.3,49.6,0,0,0,,0,0,20.1,10.1,130.7,1023,33,9.9,21.4,1.9,2,10,2025-10-02T06:48:53,2025-10-02T18:30:01,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-10-03,88.7,65.5,76.8,86.9,65.5,76.4,55.8,49.8,0,0,0,,0,0,14.8,8.3,207.3,1020.9,10.6,9.9,20.8,1.8,2,10,2025-10-03T06:49:58,2025-10-03T18:28:19,0.39,Clear,Clear conditions throughout the day.,clear-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-10-04,87.7,67.3,77.2,86.2,67.3,76.8,57.4,52.8,0,0,0,,0,0,23.6,14.5,212.2,1018.3,4.9,9.9,26.9,2.4,4,10,2025-10-04T06:51:03,2025-10-04T18:26:37,0.42,Clear,Clear conditions throughout the day.,clear-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-10-05,84.5,65.1,75.5,82.1,65.1,74.9,50.9,44.8,0,0,0,,0,0,31,19.6,191.8,1017.5,10.7,9.9,28.9,2.6,4,10,2025-10-05T06:52:08,2025-10-05T18:24:56,0.45,Clear,Clear conditions throughout the day.,clear-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-10-06,83.2,67.4,73.8,83.2,67.4,73.8,59.5,62.3,0.082,100,25,rain,0,0,24.2,12.4,219.7,1017,28.5,9.8,27.7,2.3,3,10,2025-10-06T06:53:14,2025-10-06T18:23:15,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-10-07,67.3,54.2,62,67.3,54.2,62,54,76.8,1.178,100,54.17,rain,0,0,30.2,14.7,4.4,1018.5,40.2,7.8,6.5,0.5,0,10,2025-10-07T06:54:20,2025-10-07T18:21:34,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-10-08,63.4,50.4,56.8,63.4,50.4,56.8,44.1,63.1,0,0,0,,0,0,20.8,13.7,44.7,1027.8,20.3,9.9,20.1,1.6,2,10,2025-10-08T06:55:26,2025-10-08T18:19:55,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-10-09,62.9,47.7,55.4,62.9,47,55.3,41.3,60.1,0,0,0,,0,0,24.2,11.1,109.3,1030.2,7.9,9.9,32.8,2.9,4,10,2025-10-09T06:56:32,2025-10-09T18:18:15,0.59,Clear,Clear conditions throughout the day.,clear-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-10-10,66.9,49.5,58.2,66.9,47.5,57.9,44.8,61.8,0.003,100,8.33,rain,0,0,25,15.4,211.2,1021.9,37,9.9,23.3,1.9,4,10,2025-10-10T06:57:39,2025-10-10T18:16:37,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-10-11,64.5,53.8,59.8,64.5,53.8,59.8,48.9,67.4,0,0,0,,0,0,26.8,12.9,50.4,1020.1,29.9,9.9,22.3,1.9,2,10,2025-10-11T06:58:46,2025-10-11T18:14:59,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-10-12,68.2,49.8,59.2,68.2,49.3,59.2,48.5,68.8,0,0,0,,0,0,19,10.7,108.7,1016.1,22.4,9.9,27.1,2.4,4,10,2025-10-12T06:59:53,2025-10-12T18:13:22,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-10-13,68.7,55.8,62.4,68.7,55.8,62.4,49.8,64.1,0,0,0,,0,0,14.8,6.1,118.9,1018.2,45.5,9.9,9.1,0.8,0,10,2025-10-13T07:01:01,2025-10-13T18:11:45,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-10-14,68,59.2,63,68,59.2,63,55.4,76.8,0,0,0,,0,0,27.7,14.4,24.9,1025.1,45.3,9.2,30.2,2.5,4,10,2025-10-14T07:02:09,2025-10-14T18:10:10,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-10-15,62.4,56,58.9,62.4,56,58.9,52.4,79.4,0.168,100,37.5,rain,0,0,23.9,12.8,63.6,1023.9,57.1,9,6.2,0.6,0,10,2025-10-15T07:03:17,2025-10-15T18:08:35,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-10-16,67.2,56.3,61.5,67.2,56.3,61.5,47.4,60.8,0,0,0,,0,0,19.5,11.3,112.5,1021.1,25.9,9.9,23.7,1.8,2,10,2025-10-16T07:04:25,2025-10-16T18:07:01,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-10-17,73.9,56.7,64.9,73.9,56.7,64.9,46.6,51.9,0,0,0,,0,0,25,16,187,1012.5,37.4,9.9,23.7,2.1,2,10,2025-10-17T07:05:34,2025-10-17T18:05:27,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-10-18,73.5,62,67.7,73.5,62,67.7,59.9,76.8,0.375,100,37.5,rain,0,0,27.1,12,211.8,1004.3,49.2,9.4,13,1.2,1,10,2025-10-18T07:06:44,2025-10-18T18:03:55,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-10-19,61,48.6,54.3,61,41.7,53.3,44.5,72.5,0.671,100,50,rain,0,0,40.3,20.4,300,1005,42.8,9.1,6.8,0.6,0,10,2025-10-19T07:07:53,2025-10-19T18:02:24,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-10-20,65,40.5,54,65,36.9,52.7,35.5,52.9,0,0,0,,0,0,35.8,21.5,193.9,1011.9,12.9,9.9,32.9,2.9,3,10,2025-10-20T07:09:03,2025-10-20T18:00:53,0.97,Clear,Clear conditions throughout the day.,clear-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-10-21,55.7,46.7,49.8,55.7,40.3,46.6,41.4,73.5,0.053,100,29.17,rain,0,0,35.1,20.2,258.3,1007,37.3,9.9,16.2,1.2,2,10,2025-10-21T07:10:13,2025-10-21T17:59:24,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-10-22,49.9,46.1,47.9,44.5,39.3,42.1,36,63.5,0,0,0,,0,0,30.1,19.1,280,1010.9,56,9.9,6.8,0.5,0,10,2025-10-22T07:11:24,2025-10-22T17:57:55,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-10-23,53.7,38.8,45.6,53.7,33.4,42.2,32.6,62,0,0,0,,0,0,24.4,14.6,299.6,1019.1,21.7,9.9,14.3,1.2,1,10,2025-10-23T07:12:35,2025-10-23T17:56:28,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-10-24,52.9,34.8,43.7,52.9,31.1,41.3,32,65.3,0,0,0,,0,0,14.1,9.1,348.5,1025.8,11.8,9.9,21.7,1.8,2,10,2025-10-24T07:13:46,2025-10-24T17:55:02,0.11,Clear,Clear conditions throughout the day.,clear-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-10-25,54.7,38,47.1,54.7,34.3,46.4,36.3,67.2,0,0,0,,0,0,16.8,9,105.6,1028.4,38.9,9.9,21.2,1.8,2,10,2025-10-25T07:14:57,2025-10-25T17:53:37,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-10-26,57.9,46.9,52.9,57.9,45,52.5,38,57.2,0,0,0,,0,0,22.8,15.6,99.9,1027.4,23.3,9.9,19.4,1.6,2,10,2025-10-26T07:16:09,2025-10-26T17:52:13,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-10-27,56.4,46.2,52,56.4,41.8,50.6,38.2,60.3,0,0,0,,0,0,25.3,15.3,89.8,1023.2,14.7,9.9,24.9,2.1,4,10,2025-10-27T07:17:21,2025-10-27T17:50:50,0.21,Clear,Clear conditions throughout the day.,clear-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-10-28,57.5,47.1,52.6,57.5,43.5,51.3,38.2,59.5,0,0,0,,0,0,29.9,21.8,90.6,1019.1,32.2,9.9,19.3,1.6,2,10,2025-10-28T07:18:33,2025-10-28T17:49:29,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-10-29,55.3,48,52,55.3,42.8,50.5,38.7,60.9,0,0,0,,0,0,33.4,23,56.4,1016.6,35.9,9.9,25.5,2.2,3,10,2025-10-29T07:19:46,2025-10-29T17:48:09,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-10-30,55.3,42.3,48.6,55.3,36.9,46.5,38.3,68.4,0,0,0,,0,0,24.2,15.5,2.5,1012.2,24.9,9.9,19.5,1.6,3,10,2025-10-30T07:20:59,2025-10-30T17:46:50,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ"
"Chicago, IL, United States",2025-10-31,54.7,40.5,46.8,54.7,35.1,44.1,36.2,67.7,0.016,100,8.33,rain,0,0,22.2,13.7,282,1011.7,35.5,9.9,23.8,2.1,3,10,2025-10-31T07:22:12,2025-10-31T17:45:33,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"USW00094846,USW00014819,KORD,KMDW,F1983,KPWK,KIGQ,USW00004838"
